ClassID,Weight,ItemGrade,ItemStar,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,ReopenDiscountRatio,BelongingCount,LifeTime,ItemLifeTimeOver,DynamicLifeTime,PackageTradeCount,ClassName,Name,ItemType,Journal,GroupName,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,TooltipImage,Icon,SpineTooltipImage,ReqToolTip,TooltipValue,Desc,DropSound,EquipSound,InOutScp,Script,Destroyable,TeamTrade,ShopTrade,MarketTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,CoolDown,CoolDownGroup,AllowDuplicate,AllowReopen,NotExist,LogoutSave,PVPMap,ItemLifeTime,MarketCategory,DynamicCalcLifeTimeFunc,EnableEquipMap,PVP,LifeTime_Limitcheck,PackageTradeAble,Package,CubeDuplicate,ExpireDateTime,Reinforce_Type,CustomToolTip,ClassType2
10003320,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_New_Year_box_3_STM,[이벤트] 출석 3회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,2021년 신년 출석체크 3회차 보상입니다.{nl}획득 가능 아이템{nl}-[이벤트] 440.LV 레전드 인챈트 쥬얼 2개{nl}- [이벤트] 클래스 변경권 LV.3 (90일){nl}- x8 경험의 서(14일) 2개{nl}{#ff0000}1월 12일 오전 06시00분에 삭제됩니다.{/},item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Legend_Enchant_Jewel_450_200/2;Event_RankReset_Point_Lv3_90d/1;Premium_boostToken03_event01_team/2;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2021-01-12 14:00,,,
10003321,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_New_Year_box_4_STM,[이벤트] 출석 4회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,2021년 신년 출석체크 4회차 보상입니다.{nl}획득 가능 아이템{nl}-[이벤트] 마스터 카드 선택 카드첩 1개{nl}- [출석체크] 인스턴스 던전 배수 토큰 20개{nl}- [출석체크] 인스턴스 던전 입장 횟수 초기화권 10개{nl}{#ff0000}1월 12일 오전 06시00분에 삭제됩니다.{/},item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Roulette_Master_box_1/1;Event_dungeoncount_14/20;Event_indunReset_Team_13/10;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2021-01-12 14:00,,,
10003322,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_New_Year_box_5_STM,[이벤트] 출석 5회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"2021년 신년 출석체크 5회차 보상입니다.{nl}획득 가능 아이템{nl}- 어시스터 카드첩 5개{nl}- [이벤트] 마스터 카드 선택 카드첩 1개{nl}- 영예의 훈장:보루타 4개{nl}- 특성 포인트 10,000 2개{nl}{#ff0000}1월 12일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Ancient_CardBook_ALL/5;Event_Roulette_Master_box_1/1;RVR_BK_MEDAL_BORUTOS_KAPAS_1/4;Ability_Point_Stone_10000/2;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2021-01-12 14:00,,,
10003323,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_New_Year_box_6_STM,[이벤트] 출석 6회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,2021년 신년 출석체크 6회차 보상입니다.{nl}획득 가능 아이템{nl}- [이벤트] 마스터 카드 선택 카드첩 1개{nl}- x8 경험의 서(14일) 3개{nl}- [이벤트] 미식별 신비한 서 2개{nl}- 산드라의 감정 돋보기(14일) 2개{nl}{#ff0000}1월 12일 오전 06시00분에 삭제됩니다.{/},item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Roulette_Master_box_1/1;Premium_boostToken03_event01_team/3;Event_HiddenAbility_MasterPiece/2;Premium_Sandra_Glass_14d/2;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2021-01-12 14:00,,,
10003324,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_New_Year_box_7_STM,[이벤트] 출석 7회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,2021년 신년 출석체크 7회차 보상입니다.{nl}획득 가능 아이템{nl}- 확성기 20개{nl}- 소울 크리스탈 10개{nl}- [이벤트] 클래스 변경권 LV.3(90일) 2개{nl}{#ff0000}1월 12일 오전 06시00분에 삭제됩니다.{/},item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Mic/20;RestartCristal/10;Event_RankReset_Point_Lv3_90d/2;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2021-01-12 14:00,,,
10003334,1,0,0,1,0,0,100,0,100,32767,0.1,0,0,1,0,0,0,0,0,0,0,0,Event_Roulette_Draconas_box_Neck,[이벤트]드라코나스 네클리스 선택 상자,Consume,FALSE,Event,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_jewelrybox_close,icon_item_jewelrybox_close,,마우스 오른쪽 버튼 클릭으로 사용,,"사용시, 원하는 드라코나스 네클리스 악세서리를 1개 획득하실 수 있습니다.",item_drop_hp_1,,,,NO,YES,NO,NO,NO,,Normal,,YES,SCR_PRECHECK_CONSUME,TX,,OPEN_TRADE_SELECT_ITEM,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,,,,
10003335,1,0,0,1,0,0,100,0,100,32767,0.1,0,0,1,0,0,0,0,0,0,0,0,Event_Roulette_Draconas_box_Bracelet,[이벤트]드라코나스 브레이슬릿 선택 상자,Consume,FALSE,Event,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_jewelrybox_close,icon_item_jewelrybox_close,,마우스 오른쪽 버튼 클릭으로 사용,,"사용시, 원하는 드라코나스 브레이슬릿 악세서리를 1개 획득하실 수 있습니다.",item_drop_hp_1,,,,NO,YES,NO,NO,NO,,Normal,,YES,SCR_PRECHECK_CONSUME,TX,,OPEN_TRADE_SELECT_ITEM,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,,,,
10003336,1,0,0,1,0,0,100,0,100,32767,0.1,0,0,1,0,0,0,0,0,0,0,0,Event_Roulette_Moringponia_box_Neck,[이벤트]모링포니아 네클리스 선택 상자,Consume,FALSE,Event,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_Event_Roulette_Moringponia_box,icon_item_Event_Roulette_Moringponia_box,,마우스 오른쪽 버튼 클릭으로 사용,,"사용시, 원하는 모링포니아 네클리스 악세서리를 1개 획득하실 수 있습니다.",item_drop_hp_1,,,,NO,YES,NO,NO,NO,,Normal,,YES,SCR_PRECHECK_CONSUME,TX,,OPEN_TRADE_SELECT_ITEM,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,,,,
10003337,1,0,0,1,0,0,100,0,100,32767,0.1,0,0,1,0,0,0,0,0,0,0,0,Event_Roulette_Moringponia_box_Bracelet,[이벤트]모링포니아 브레이슬릿 선택 상자,Consume,FALSE,Event,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_Event_Roulette_Moringponia_box,icon_item_Event_Roulette_Moringponia_box,,마우스 오른쪽 버튼 클릭으로 사용,,"사용시, 원하는 모링포니아 브레이슬릿 악세서리를 1개 획득하실 수 있습니다.",item_drop_hp_1,,,,NO,YES,NO,NO,NO,,Normal,,YES,SCR_PRECHECK_CONSUME,TX,,OPEN_TRADE_SELECT_ITEM,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,,,,
10003338,1,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,card_Xpupkit10_Event_5,[신년맞이] Lv10 강화용 카드,Etc,FALSE,Card,Lv10_Card_TP,,,,,Item_Common,Item_Common,ETC,icon_item_reinforce_card_10,icon_item_reinforce_card_10,,몬스터에게서 얻는 아이템,,카드를 강화할 때 사용하는 강화용 카드입니다. 카드의 경험치를 5400 만큼 상승시킵니다.{nl}{#ff0000}2월 25일 오전 06시00분에 삭제됩니다.{/},item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,,NO,,NO,,,,NO,,,YES,NO,NO,No,NO,,Card_CardAddExp,,,,,,,,2021-02-23 14:00,Card,,
10000001,1,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,EVENT_2002_Red_Fish,[이벤트]빨간 물고기,Consume,FALSE,Material,,,,,,,,ETC,icon_item_fish1,icon_item_fish1,,,,"빨간색의 작은 물고기 입니다.{nl}낚시터 고양이가 좋아합니다.{nl} 낚시터 고양이에게 대화를 걸어 빨간 물고기를 주면 버프를 획득합니다. ",item_drop_stone_1,,,,YES,YES,NO,NO,NO,,Normal,,YES,,NO,,,,NO,,,YES,,NO,No,NO,,Consume_Scroll,,,,,,,,,,,Fishing
10000002,1,0,0,1,0,5200,100,10,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_2002_mudfish,[이벤트]요하가 기른 미꾸라지,Etc,FALSE,PasteBait,,,,,,,,ETC,icon_item_event1902_bait,icon_item_event1902_bait,,미끼,,"낚시에 사용하는 특별한 미끼입니다. 미끼로 사용할 경우 은빛 물고기, 작은 은빛 물고기,[이벤트]빨간 물고기를 각기 다른 확률로 획득 할 수 있습니다.{nl} 해당 미끼를 사용하여 낚시에 성공할 경우 [이벤트]잃어버린 주화를 획득할 수 있습니다.{nl}사용하지 않은 [이벤트]요하가 기른 미꾸라지는 3/19(목) 점검 시, '특성 포인트 5(14일)' 아이템으로 변경됩니다.",item_drop_stone_1,,,,YES,YES,NO,NO,NO,,Normal,fishing_mudfish,NO,,NO,,,,NO,,,YES,,NO,No,,,Misc_Usual,,,,,,,,,,,
10007000,0,0,0,1,0,5200,100,10,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,EVENT_2006_Octopus_bait,[이벤트] 문어발 미끼,Etc,FALSE,PasteBait,,,,,,,,ETC,icon_item_2006_Octopus_bait,icon_item_2006_Octopus_bait,,미끼,,"수박 낚시에 사용하는 특별한 미끼입니다. 미끼로 사용할 경우 은빛 물고기, 작은 은빛 물고기,[이벤트] 수박 물고기를 각기 다른 확률로 획득 할 수 있습니다.{nl} 사용하지 않은 [이벤트]문어발 미끼는 이벤트 종료 시 일괄 삭제됩니다.",item_drop_stone_1,,,,YES,YES,NO,NO,NO,,Normal,fishing_event_octopus,NO,,NO,,,,NO,,,YES,,NO,No,,,Misc_Usual,,,,,,,,,,,
10008000,1,0,0,1,0,100,100,20,100,1,0.1,0,0,5000,0,1000,0,0,0,0,0,0,bamboo_whiteday,통한의 대나무,Consume,FALSE,Drug,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_artefact_jukchang,icon_item_artefact_jukchang,,마우스 오른쪽 버튼 클릭으로 사용,CoolDown,통한의 대나무입니다.{nl}들고있는 것 만으로도 눈물이 납니다.,item_drop_stone_1,,,SCR_USE_ITEM_PLAY_SELECT_ANIM_WITH_EMOT,NO,YES,NO,NO,NO,,Normal,POSE;bamboo;I_emoticon005,YES,SCR_PRECHECK_TOY,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,Artefact,YES,,NO,No,NO,,Consume_Toy,,,,,,,,,,,
10010000,1,0,0,1,0,0,100,0,100,32767,0.1,0,0,3,3,0,0,0,0,0,0,0,Moru_Ruby_event,[이벤트]루비 모루,Consume,FALSE,Material,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_ruby_moru,icon_item_ruby_moru,,,,"포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 실패시 강화수치가 1 감소하며, +16 강화 이상에서 실패 시 강화 수치가 +15 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.",item_drop_stone_1,,,,YES,YES,NO,NO,NO,,Normal,unique_gold_Moru,YES,,YES,,CLIENT_MORU,,NO,,,YES,,NO,No,NO,,Consume_ConsumeSp,,,,,,,,,,,
10010001,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,0,0,0,0,0,0,0,0,0,Extract_kit_Gold_Team_1,[트캉스] 황금 아이커 추출 키트,Etc,FALSE,Event,,,,,,Item_Common,Item_Common,ETC,icon_item_Extractkit_Gold,icon_item_Extractkit_Gold,,,,"아이커 추출에 사용되는 도구입니다. 장비 포텐셜 0일 경우 사용 가능하며, 아이템 파괴를 방지합니다.{nl}{#ff0000}8월 13일 오전 6시에 삭제됩니다.{/}",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,Extract_kit_Gold,NO,,NO,,,,NO,,,YES,,NO,No,,,Misc_Special,,,,,,,,2020-09-08 00:00:00,,,
10010002,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,0,0,0,0,0,0,0,0,0,Extract_kit_Gold_Team_2,[FLEX BOX] 황금 아이커 추출 키트,Etc,FALSE,Event,,,,,,Item_Common,Item_Common,ETC,icon_item_Extractkit_Gold,icon_item_Extractkit_Gold,,,,"아이커 추출에 사용되는 도구입니다. 장비 포텐셜 0일 경우 사용 가능하며, 아이템 파괴를 방지합니다.{nl}{#ff0000}8월 27일 오전 6시에 삭제됩니다.{/}",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,Extract_kit_Gold,NO,,NO,,,,NO,,,YES,,NO,No,,,Misc_Special,,,,,,,,2020-09-08 00:00:00,,,
10010003,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,0,0,0,0,0,0,0,0,0,Extract_kit_Gold_Team_3,[여신의 룰렛] 황금 아이커 추출 키트,Etc,FALSE,Material,,,,,,Item_Common,Item_Common,ETC,icon_item_Extractkit_Gold,icon_item_Extractkit_Gold,,,,"아이커 추출에 사용되는 도구입니다. 장비 포텐셜 0일 경우 사용 가능하며, 아이템 파괴를 방지합니다.{nl}{#ff0000}10월 29일 오전 6시에 삭제됩니다.{/}",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,Extract_kit_Gold,NO,,NO,,,,NO,,,YES,,NO,No,,,Misc_Special,,,,,,,,2020-12-08 00:00:00,,,
10010004,4,0,0,1,0,0,100,0,100,99999,0.1,0,0,0,0,0,0,0,0,0,0,0,Extract_kit_Sliver_Team_1,[트캉스] 은빛 아이커 추출 키트,Etc,FALSE,Material,,,,,,Item_Common,Item_Common,ETC,icon_item_Extractkit_Sliver,icon_item_Extractkit_Sliver,,,,아이커 추출에 사용되는 도구입니다. 소모하는 재화가 필요 없습니다.{nl}{#ff0000}8월 13일 오전 6시에 삭제됩니다.{/},item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,Extract_kit_Sliver,NO,,NO,,,,NO,,,YES,,NO,No,,,Misc_Special,,,,,,,,2020-09-08 00:00:00,,,
10010005,4,0,0,1,0,0,100,0,100,99999,0.1,0,0,0,0,0,0,0,0,0,0,0,Extract_kit_Sliver_Team_2,[FLEX BOX] 은빛 아이커 추출 키트,Etc,FALSE,Material,,,,,,Item_Common,Item_Common,ETC,icon_item_Extractkit_Sliver,icon_item_Extractkit_Sliver,,,,아이커 추출에 사용되는 도구입니다. 소모하는 재화가 필요 없습니다.{nl}{#ff0000}8월 27일 오전 6시에 삭제됩니다.{/},item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,Extract_kit_Sliver,NO,,NO,,,,NO,,,YES,,NO,No,,,Misc_Special,,,,,,,,2020-09-08 00:00:00,,,
10010006,4,0,0,1,0,0,100,0,100,99999,0.1,0,0,0,0,0,0,0,0,0,0,0,Extract_kit_Sliver_Team_3,[행운의 티켓] 은빛 아이커 추출 키트,Etc,FALSE,Material,,,,,,Item_Common,Item_Common,ETC,icon_item_Extractkit_Sliver,icon_item_Extractkit_Sliver,,,,아이커 추출에 사용되는 도구입니다. 소모하는 재화가 필요 없습니다.{nl}{#ff0000}8월 27일 오전 6시에 삭제됩니다.{/},item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,Extract_kit_Sliver,NO,,NO,,,,NO,,,YES,,NO,No,,,Misc_Special,,,,,,,,2020-08-27 6:00,,,
10010007,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,3,3,0,0,0,0,0,0,0,Moru_Ruby_event_2,[이벤트]루비 모루,Consume,FALSE,Material,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_ruby_moru,icon_item_ruby_moru,,,,"포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 실패시 강화수치가 1 감소하며, +16 강화 이상에서 실패 시 강화 수치가 +15 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,unique_gold_Moru,YES,,YES,,CLIENT_MORU,,NO,,,YES,,NO,No,NO,,Consume_ConsumeSp,,,,,,,,,,,
10010008,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,3,3,0,0,0,0,0,0,0,Moru_Ruby_event_3,[이벤트]루비 모루,Consume,FALSE,Material,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_ruby_moru,icon_item_ruby_moru,,,,"포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 실패시 강화수치가 1 감소하며, +16 강화 이상에서 실패 시 강화 수치가 +15 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,unique_gold_Moru,YES,,YES,,CLIENT_MORU,,NO,,,YES,,NO,No,NO,,Consume_ConsumeSp,,,,,,,,,,,
10010009,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,3,3,0,0,0,0,0,0,0,Moru_Ruby_event_4,[이벤트]루비 모루,Consume,FALSE,Material,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_ruby_moru,icon_item_ruby_moru,,,,"포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 실패시 강화수치가 1 감소하며, +16 강화 이상에서 실패 시 강화 수치가 +15 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,unique_gold_Moru,YES,,YES,,CLIENT_MORU,,NO,,,YES,,NO,No,NO,,Consume_ConsumeSp,,,,,,,,,,,
10010010,1,0,0,1,0,0,100,0,100,32767,0.1,0,0,3,3,0,0,0,0,0,0,0,Old_Socket_Gold_Event_1,[트캉스] 오래된 황금 소켓,Consume,FALSE,Premium,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_gold_socket,icon_item_gold_socket,,,,"포텐셜이 0인 장비에만 사용가능 하며, 사용시 소켓이 추가됩니다. 단, 최대 소켓 개수 이상으로 추가 할 수 없습니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}{#ff0000}8월 13일오전 6시에 삭제됩니다.{/}",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,OLD_GOLD_SOCKET,YES,,YES,,CLIENT_SOCKET_TICKET,,NO,,,YES,,NO,No,NO,,Premium_Special,,,,,,,,2020-09-08 00:00:00,,,
10010011,1,0,0,1,0,0,100,0,100,32767,0.1,0,0,3,3,0,0,0,0,0,0,0,Old_Socket_Gold_Event_2,[스탬프 투어] 오래된 황금 소켓,Consume,FALSE,Premium,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_gold_socket,icon_item_gold_socket,,,,"포텐셜이 0인 장비에만 사용가능 하며, 사용시 소켓이 추가됩니다. 단, 최대 소켓 개수 이상으로 추가 할 수 없습니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}{#ff0000}10월 29일 오전 6시에 삭제됩니다.{/}",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,OLD_GOLD_SOCKET,YES,,YES,,CLIENT_SOCKET_TICKET,,NO,,,YES,,NO,No,NO,,Premium_Special,,,,,,,,2020-11-17 00:00:00,,,
10010012,1,0,0,1,0,0,100,0,100,32767,0.1,0,0,3,3,0,0,0,0,0,0,0,Old_Socket_Gold_Event_3,[이벤트] 오래된 황금 소켓,Consume,FALSE,Premium,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_gold_socket,icon_item_gold_socket,,,,"포텐셜이 0인 장비에만 사용가능 하며, 사용시 소켓이 추가됩니다. 단, 최대 소켓 개수 이상으로 추가 할 수 없습니다. 마우스 오른쪽 클릭으로 사용합니다.",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,OLD_GOLD_SOCKET,YES,,YES,,CLIENT_SOCKET_TICKET,,NO,,,YES,,NO,No,NO,,Premium_Special,,,,,,,,,,,
10010013,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,3,3,0,0,0,0,0,0,0,Moru_Event_Silver_1,[FLEX BOX] 은빛 모루,Consume,FALSE,Material,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_anvil_silver,icon_item_anvil_silver,,,,모루 위에 장비를 놓고 두드리면 성능이 향상됩니다. 실버 소비 없이 장비를 강화할 수 있습니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}{#ff0000}8월 27일 오전 6시에 삭제됩니다.{/},item_drop_stone_1,,,,YES,YES,NO,NO,NO,,Normal,SILVER,YES,,NO,,CLIENT_MORU,,NO,,,YES,,NO,No,NO,,Consume_ConsumeSp,,,,,,,,2020-09-08 00:00:00,,,
10010014,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,3,3,0,0,0,0,0,0,0,Moru_Event_Silver_2,[행운의 티켓] 은빛 모루,Consume,FALSE,Material,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_anvil_silver,icon_item_anvil_silver,,,,모루 위에 장비를 놓고 두드리면 성능이 향상됩니다. 실버 소비 없이 장비를 강화할 수 있습니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}{#ff0000}8월 27일 오전 6시에 삭제됩니다.{/},item_drop_stone_1,,,,YES,YES,NO,NO,NO,,Normal,SILVER,YES,,NO,,CLIENT_MORU,,NO,,,YES,,NO,No,NO,,Consume_ConsumeSp,,,,,,,,2020-08-27 6:00,,,
10010015,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,3,3,0,0,0,0,0,0,0,Moru_Event_Silver_3,[여신의 룰렛] 은빛 모루,Consume,FALSE,Material,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_anvil_silver,icon_item_anvil_silver,,,,모루 위에 장비를 놓고 두드리면 성능이 향상됩니다. 실버 소비 없이 장비를 강화할 수 있습니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}{#ff0000}10월 29일 오전 6시에 삭제됩니다.{/},item_drop_stone_1,,,,YES,YES,NO,NO,NO,,Normal,SILVER,YES,,NO,,CLIENT_MORU,,NO,,,YES,,NO,No,NO,,Consume_ConsumeSp,,,,,,,,2020-12-08 00:00:00,,,
10010016,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,3,3,0,0,0,0,0,0,0,Moru_Event_Gold_1,[FLEX BOX] 황금 모루,Consume,FALSE,Material,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_anvil_gold,icon_item_anvil_gold,,,,"포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 실패시 강화수치가 1 감소하며, +12 강화 이상에서 실패 시 강화 수치가 +10 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}{#ff0000}8월 27일 오전 6시에 삭제됩니다.{/}",item_drop_stone_1,,,,YES,YES,NO,NO,NO,,Normal,gold_Moru,YES,,YES,,CLIENT_MORU,,NO,,,YES,,NO,No,NO,,Consume_ConsumeSp,,,,,,,,2020-09-08 00:00:00,,,
10010017,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,3,3,0,0,0,0,0,0,0,Moru_Event_Gold_2,[여신의 룰렛] 황금 모루,Consume,FALSE,Material,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_anvil_gold,icon_item_anvil_gold,,,,"포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 실패시 강화수치가 1 감소하며, +12 강화 이상에서 실패 시 강화 수치가 +10 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}{#ff0000}10월 29일 오전 6시에 삭제됩니다.{/}",item_drop_stone_1,,,,YES,YES,NO,NO,NO,,Normal,gold_Moru,YES,,YES,,CLIENT_MORU,,NO,,,YES,,NO,No,NO,,Consume_ConsumeSp,,,,,,,,2020-12-08 00:00:00,,,
10010018,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,3,3,0,0,0,0,0,0,0,Moru_Event_Gold_3,[당신의 마스터] 황금 모루,Consume,FALSE,Drug,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_anvil_gold,icon_item_anvil_gold,,,,"포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 실패시 강화수치가 1 감소하며, +12 강화 이상에서 실패 시 강화 수치가 +10 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}{#ff0000}9월 24일 오전 6시에 삭제됩니다.{/}",item_drop_stone_1,,,,YES,YES,NO,NO,NO,,Normal,gold_Moru,YES,,YES,,CLIENT_MORU,,NO,,,YES,,NO,No,NO,,Consume_ConsumeSp,,,,,,,,2020-10-20 00:00:00,,,
10010019,1,0,0,1,0,0,100,0,100,99999,0.1,0,0,0,0,0,0,0,0,0,0,0,Extract_kit_Gold_Team_4,[스탬프 투어] 황금 아이커 추출 키트,Etc,FALSE,Event,,,,,,Item_Common,Item_Common,ETC,icon_item_Extractkit_Gold,icon_item_Extractkit_Gold,,,,"아이커 추출에 사용되는 도구입니다. 장비 포텐셜 0일 경우 사용 가능하며, 아이템 파괴를 방지합니다.{nl}{#ff0000}10월 29일 오전 6시에 삭제됩니다.{/}",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,Extract_kit_Gold,NO,,NO,,,,NO,,,YES,,NO,No,,,Misc_Special,,,,,,,,2020-11-17 00:00:00,,,
