ClassID,Circle_1,Circle_2,Circle_3,Circle_4,Circle_5,Circle_6,Circle_7,Circle_8
1277,919.7802,1350,1900,2550,3350,4300,5400,0
1278,919.7802,1350,1900,2550,3350,4300,5400,0
1279,919.7802,1350,1900,2550,3350,4300,5400,0
1280,919.7802,1350,1900,2550,3350,4300,5400,0
1281,919.7802,1350,1900,2550,3350,4300,5400,0
1282,919.7802,1350,1900,2550,3350,4300,5400,0
1283,919.7802,1350,1900,2550,3350,4300,5400,0
1284,919.7802,1350,1900,2550,3350,4300,5400,0
1285,919.7802,1350,1900,2550,3350,4300,5400,0
1286,919.7802,1350,1900,2550,3350,4300,5400,0
1287,919.7802,1350,1900,2550,3350,4300,5400,0
1288,919.7802,1350,1900,2550,3350,4300,5400,0
1289,919.7802,1350,1900,2550,3350,4300,5400,0
1290,919.7802,1350,1900,2550,3350,4300,5400,0
1291,919.7802,1350,1900,2550,3350,4300,5400,0
1292,919.7802,1350,1900,2550,3350,4300,5400,0
1293,919.7802,1350,1900,2550,3350,4300,5400,0
1294,919.7802,1350,1900,2550,3350,4300,5400,0
1295,919.7802,1350,1900,2550,3350,4300,5400,0
1296,919.7802,1350,1900,2550,3350,4300,5400,0
1297,919.7802,1350,1900,2550,3350,4300,5400,0
1298,919.7802,1350,1900,2550,3350,4300,5400,0
1299,919.7802,1350,1900,2550,3350,4300,5400,0
1300,919.7802,1350,1900,2550,3350,4300,5400,0
1301,919.7802,1350,1900,2550,3350,4300,5400,0
1302,919.7802,1350,1900,2550,3350,4300,5400,0
1303,919.7802,1350,1900,2550,3350,4300,5400,0
1304,919.7802,1350,1900,2550,3350,4300,5400,0
1305,919.7802,1350,1900,2550,3350,4300,5400,0
1306,919.7802,1350,1900,2550,3350,4300,5400,0
1307,919.7802,1350,1900,2550,3350,4300,5400,0
1308,919.7802,1350,1900,2550,3350,4300,5400,0
1309,919.7802,1350,1900,2550,3350,4300,5400,0
1310,919.7802,1350,1900,2550,3350,4300,5400,0
1311,919.7802,1350,1900,2550,3350,4300,5400,0
1312,919.7802,1350,1900,2550,3350,4300,5400,0
1313,919.7802,1350,1900,2550,3350,4300,5400,0
1314,919.7802,1350,1900,2550,3350,4300,5400,0
1315,919.7802,1350,1900,2550,3350,4300,5400,0
1316,919.7802,1350,1900,2550,3350,4300,5400,0
1317,919.7802,1350,1900,2550,3350,4300,5400,0
1318,919.7802,1350,1900,2550,3350,4300,5400,0
1319,919.7802,1350,1900,2550,3350,4300,5400,0
1320,919.7802,1350,1900,2550,3350,4300,5400,0
1321,919.7802,1350,1900,2550,3350,4300,5400,0
1322,919.7802,1350,1900,2550,3350,4300,5400,0
1323,919.7802,1350,1900,2550,3350,4300,5400,0
1324,919.7802,1350,1900,2550,3350,4300,5400,0
1325,919.7802,1350,1900,2550,3350,4300,5400,0
1326,919.7802,1350,1900,2550,3350,4300,5400,0
1327,919.7802,1350,1900,2550,3350,4300,5400,0
1328,919.7802,1350,1900,2550,3350,4300,5400,0
1329,919.7802,1350,1900,2550,3350,4300,5400,0
1330,919.7802,1350,1900,2550,3350,4300,5400,0
1331,919.7802,1350,1900,2550,3350,4300,5400,0
1332,919.7802,1350,1900,2550,3350,4300,5400,0
1333,919.7802,1350,1900,2550,3350,4300,5400,0
1334,919.7802,1350,1900,2550,3350,4300,5400,0
1335,919.7802,1350,1900,2550,3350,4300,5400,0
1336,919.7802,1350,1900,2550,3350,4300,5400,0
1337,919.7802,1350,1900,2550,3350,4300,5400,0
1338,919.7802,1350,1900,2550,3350,4300,5400,0
1339,919.7802,1350,1900,2550,3350,4300,5400,0
1340,919.7802,1350,1900,2550,3350,4300,5400,0
1341,919.7802,1350,1900,2550,3350,4300,5400,0
1342,919.7802,1350,1900,2550,3350,4300,5400,0
1343,919.7802,1350,1900,2550,3350,4300,5400,0
1344,919.7802,1350,1900,2550,3350,4300,5400,0
1345,919.7802,1350,1900,2550,3350,4300,5400,0
1346,919.7802,1350,1900,2550,3350,4300,5400,0
1347,919.7802,1350,1900,2550,3350,4300,5400,0
1348,919.7802,1350,1900,2550,3350,4300,5400,0
1349,919.7802,1350,1900,2550,3350,4300,5400,0
1350,919.7802,1350,1900,2550,3350,4300,5400,0
1351,919.7802,1350,1900,2550,3350,4300,5400,0
1352,919.7802,1350,1900,2550,3350,4300,5400,0
1353,919.7802,1350,1900,2550,3350,4300,5400,0
1354,919.7802,1350,1900,2550,3350,4300,5400,0
1355,919.7802,1350,1900,2550,3350,4300,5400,0
1356,919.7802,1350,1900,2550,3350,4300,5400,0
1357,919.7802,1350,1900,2550,3350,4300,5400,0
1358,919.7802,1350,1900,2550,3350,4300,5400,0
1359,919.7802,1350,1900,2550,3350,4300,5400,0
1360,919.7802,1350,1900,2550,3350,4300,5400,0
1361,919.7802,1350,1900,2550,3350,4300,5400,0
1362,919.7802,1350,1900,2550,3350,4300,5400,0
1363,919.7802,1350,1900,2550,3350,4300,5400,0
1364,919.7802,1350,1900,2550,3350,4300,5400,0
1365,919.7802,1350,1900,2550,3350,4300,5400,0
1366,919.7802,1350,1900,2550,3350,4300,5400,0
1367,919.7802,1350,1900,2550,3350,4300,5400,0
1368,919.7802,1350,1900,2550,3350,4300,5400,0
1369,919.7802,1350,1900,2550,3350,4300,5400,0
1370,919.7802,1350,1900,2550,3350,4300,5400,0
1371,919.7802,1350,1900,2550,3350,4300,5400,0
1372,919.7802,1350,1900,2550,3350,4300,5400,0
1373,919.7802,1350,1900,2550,3350,4300,5400,0
1374,919.7802,1350,1900,2550,3350,4300,5400,0
1375,919.7802,1350,1900,2550,3350,4300,5400,0
1376,919.7802,1350,1900,2550,3350,4300,5400,0
1377,919.7802,1350,1900,2550,3350,4300,5400,0
1378,919.7802,1350,1900,2550,3350,4300,5400,0
1379,919.7802,1350,1900,2550,3350,4300,5400,0
1380,919.7802,1350,1900,2550,3350,4300,5400,0
1381,919.7802,1350,1900,2550,3350,4300,5400,0
1382,919.7802,1350,1900,2550,3350,4300,5400,0
1383,919.7802,1350,1900,2550,3350,4300,5400,0
1384,919.7802,1350,1900,2550,3350,4300,5400,0
1385,919.7802,1350,1900,2550,3350,4300,5400,0
1386,919.7802,1350,1900,2550,3350,4300,5400,0
1387,919.7802,1350,1900,2550,3350,4300,5400,0
1388,919.7802,1350,1900,2550,3350,4300,5400,0
1389,919.7802,1350,1900,2550,3350,4300,5400,0
1390,919.7802,1350,1900,2550,3350,4300,5400,0
1391,919.7802,1350,1900,2550,3350,4300,5400,0
1392,919.7802,1350,1900,2550,3350,4300,5400,0
1393,919.7802,1350,1900,2550,3350,4300,5400,0
1394,919.7802,1350,1900,2550,3350,4300,5400,0
1395,919.7802,1350,1900,2550,3350,4300,5400,0
1396,919.7802,1350,1900,2550,3350,4300,5400,0
1397,919.7802,1350,1900,2550,3350,4300,5400,0
1398,919.7802,1350,1900,2550,3350,4300,5400,0
1399,919.7802,1350,1900,2550,3350,4300,5400,0
1400,919.7802,1350,1900,2550,3350,4300,5400,0
1401,919.7802,1350,1900,2550,3350,4300,5400,0
1402,919.7802,1350,1900,2550,3350,4300,5400,0
1403,919.7802,1350,1900,2550,3350,4300,5400,0
1404,919.7802,1350,1900,2550,3350,4300,5400,0
1405,919.7802,1350,1900,2550,3350,4300,5400,0
1406,919.7802,1350,1900,2550,3350,4300,5400,0
1407,919.7802,1350,1900,2550,3350,4300,5400,0
1408,919.7802,1350,1900,2550,3350,4300,5400,0
1409,919.7802,1350,1900,2550,3350,4300,5400,0
1410,919.7802,1350,1900,2550,3350,4300,5400,0
1411,919.7802,1350,1900,2550,3350,4300,5400,0
1412,919.7802,1350,1900,2550,3350,4300,5400,0
1413,919.7802,1350,1900,2550,3350,4300,5400,0
1414,919.7802,1350,1900,2550,3350,4300,5400,0
1415,919.7802,1350,1900,2550,3350,4300,5400,0
1416,919.7802,1350,1900,2550,3350,4300,5400,0
1417,919.7802,1350,1900,2550,3350,4300,5400,0
1418,919.7802,1350,1900,2550,3350,4300,5400,0
1419,919.7802,1350,1900,2550,3350,4300,5400,0
1420,919.7802,1350,1900,2550,3350,4300,5400,0
1421,919.7802,1350,1900,2550,3350,4300,5400,0
1422,919.7802,1350,1900,2550,3350,4300,5400,0
1423,919.7802,1350,1900,2550,3350,4300,5400,0
1424,919.7802,1350,1900,2550,3350,4300,5400,0
1425,919.7802,1350,1900,2550,3350,4300,5400,0
1426,919.7802,1350,1900,2550,3350,4300,5400,0
1427,919.7802,1350,1900,2550,3350,4300,5400,0
1428,919.7802,1350,1900,2550,3350,4300,5400,0
1429,919.7802,1350,1900,2550,3350,4300,5400,0
1430,919.7802,1350,1900,2550,3350,4300,5400,0
1431,919.7802,1350,1900,2550,3350,4300,5400,0
1432,919.7802,1350,1900,2550,3350,4300,5400,0
1433,919.7802,1350,1900,2550,3350,4300,5400,0
1434,919.7802,1350,1900,2550,3350,4300,5400,0
1435,919.7802,1350,1900,2550,3350,4300,5400,0
1436,919.7802,1350,1900,2550,3350,4300,5400,0
1437,919.7802,1350,1900,2550,3350,4300,5400,0
1438,919.7802,1350,1900,2550,3350,4300,5400,0
1439,919.7802,1350,1900,2550,3350,4300,5400,0
1440,919.7802,1350,1900,2550,3350,4300,5400,0
1441,919.7802,1350,1900,2550,3350,4300,5400,0
1442,919.7802,1350,1900,2550,3350,4300,5400,0
1443,919.7802,1350,1900,2550,3350,4300,5400,0
1444,919.7802,1350,1900,2550,3350,4300,5400,0
1445,919.7802,1350,1900,2550,3350,4300,5400,0
1446,919.7802,1350,1900,2550,3350,4300,5400,0
1447,919.7802,1350,1900,2550,3350,4300,5400,0
1448,919.7802,1350,1900,2550,3350,4300,5400,0
1449,919.7802,1350,1900,2550,3350,4300,5400,0
1450,919.7802,1350,1900,2550,3350,4300,5400,0
1451,919.7802,1350,1900,2550,3350,4300,5400,0
1452,919.7802,1350,1900,2550,3350,4300,5400,0
1453,919.7802,1350,1900,2550,3350,4300,5400,0
1454,919.7802,1350,1900,2550,3350,4300,5400,0
1455,919.7802,1350,1900,2550,3350,4300,5400,0
1456,919.7802,1350,1900,2550,3350,4300,5400,0
1457,919.7802,1350,1900,2550,3350,4300,5400,0
1458,919.7802,1350,1900,2550,3350,4300,5400,0
1459,919.7802,1350,1900,2550,3350,4300,5400,0
1460,919.7802,1350,1900,2550,3350,4300,5400,0
1461,919.7802,1350,1900,2550,3350,4300,5400,0
1462,919.7802,1350,1900,2550,3350,4300,5400,0
1463,919.7802,1350,1900,2550,3350,4300,5400,0
1464,919.7802,1350,1900,2550,3350,4300,5400,0
1465,919.7802,1350,1900,2550,3350,4300,5400,0
1466,919.7802,1350,1900,2550,3350,4300,5400,0
1467,919.7802,1350,1900,2550,3350,4300,5400,0
1468,919.7802,1350,1900,2550,3350,4300,5400,0
1469,919.7802,1350,1900,2550,3350,4300,5400,0
1470,919.7802,1350,1900,2550,3350,4300,5400,0
1471,919.7802,1350,1900,2550,3350,4300,5400,0
1472,919.7802,1350,1900,2550,3350,4300,5400,0
1473,919.7802,1350,1900,2550,3350,4300,5400,0
1474,919.7802,1350,1900,2550,3350,4300,5400,0
1475,919.7802,1350,1900,2550,3350,4300,5400,0
1476,919.7802,1350,1900,2550,3350,4300,5400,0
1477,919.7802,1350,1900,2550,3350,4300,5400,0
1478,919.7802,1350,1900,2550,3350,4300,5400,0
1479,919.7802,1350,1900,2550,3350,4300,5400,0
1480,919.7802,1350,1900,2550,3350,4300,5400,0
1481,919.7802,1350,1900,2550,3350,4300,5400,0
1482,919.7802,1350,1900,2550,3350,4300,5400,0
1483,919.7802,1350,1900,2550,3350,4300,5400,0
1484,919.7802,1350,1900,2550,3350,4300,5400,0
1485,919.7802,1350,1900,2550,3350,4300,5400,0
1486,919.7802,1350,1900,2550,3350,4300,5400,0
1487,919.7802,1350,1900,2550,3350,4300,5400,0
1488,919.7802,1350,1900,2550,3350,4300,5400,0
1489,919.7802,1350,1900,2550,3350,4300,5400,0
1490,919.7802,1350,1900,2550,3350,4300,5400,0
1491,919.7802,1350,1900,2550,3350,4300,5400,0
1492,919.7802,1350,1900,2550,3350,4300,5400,0
1493,919.7802,1350,1900,2550,3350,4300,5400,0
1494,919.7802,1350,1900,2550,3350,4300,5400,0
1495,919.7802,1350,1900,2550,3350,4300,5400,0
1496,919.7802,1350,1900,2550,3350,4300,5400,0
1497,919.7802,1350,1900,2550,3350,4300,5400,0
1498,919.7802,1350,1900,2550,3350,4300,5400,0
1499,919.7802,1350,1900,2550,3350,4300,5400,0
1500,919.7802,1350,1900,2550,3350,4300,5400,0
1501,919.7802,1350,1900,2550,3350,4300,5400,0
1502,919.7802,1350,1900,2550,3350,4300,5400,0
1503,919.7802,1350,1900,2550,3350,4300,5400,0
1504,919.7802,1350,1900,2550,3350,4300,5400,0
1505,919.7802,1350,1900,2550,3350,4300,5400,0
1506,919.7802,1350,1900,2550,3350,4300,5400,0
1507,919.7802,1350,1900,2550,3350,4300,5400,0
1508,919.7802,1350,1900,2550,3350,4300,5400,0
1509,919.7802,1350,1900,2550,3350,4300,5400,0
1510,919.7802,1350,1900,2550,3350,4300,5400,0
1511,919.7802,1350,1900,2550,3350,4300,5400,0
1512,919.7802,1350,1900,2550,3350,4300,5400,0
1513,919.7802,1350,1900,2550,3350,4300,5400,0
1514,919.7802,1350,1900,2550,3350,4300,5400,0
1515,919.7802,1350,1900,2550,3350,4300,5400,0
1516,919.7802,1350,1900,2550,3350,4300,5400,0
1517,919.7802,1350,1900,2550,3350,4300,5400,0
1518,919.7802,1350,1900,2550,3350,4300,5400,0
1519,919.7802,1350,1900,2550,3350,4300,5400,0
1520,919.7802,1350,1900,2550,3350,4300,5400,0
1521,919.7802,1350,1900,2550,3350,4300,5400,0
1522,919.7802,1350,1900,2550,3350,4300,5400,0
1523,919.7802,1350,1900,2550,3350,4300,5400,0
1524,919.7802,1350,1900,2550,3350,4300,5400,0
1525,919.7802,1350,1900,2550,3350,4300,5400,0
1526,919.7802,1350,1900,2550,3350,4300,5400,0
1527,919.7802,1350,1900,2550,3350,4300,5400,0
1528,919.7802,1350,1900,2550,3350,4300,5400,0
1529,919.7802,1350,1900,2550,3350,4300,5400,0
1530,919.7802,1350,1900,2550,3350,4300,5400,0
1531,919.7802,1350,1900,2550,3350,4300,5400,0
1532,919.7802,1350,1900,2550,3350,4300,5400,0
1533,919.7802,1350,1900,2550,3350,4300,5400,0
1534,919.7802,1350,1900,2550,3350,4300,5400,0
1535,919.7802,1350,1900,2550,3350,4300,5400,0
1536,919.7802,1350,1900,2550,3350,4300,5400,0
1537,919.7802,1350,1900,2550,3350,4300,5400,0
1538,919.7802,1350,1900,2550,3350,4300,5400,0
1539,919.7802,1350,1900,2550,3350,4300,5400,0
1540,919.7802,1350,1900,2550,3350,4300,5400,0
1541,919.7802,1350,1900,2550,3350,4300,5400,0
1542,919.7802,1350,1900,2550,3350,4300,5400,0
1543,919.7802,1350,1900,2550,3350,4300,5400,0
1544,919.7802,1350,1900,2550,3350,4300,5400,0
1545,919.7802,1350,1900,2550,3350,4300,5400,0
1546,919.7802,1350,1900,2550,3350,4300,5400,0
1547,919.7802,1350,1900,2550,3350,4300,5400,0
1548,919.7802,1350,1900,2550,3350,4300,5400,0
1549,919.7802,1350,1900,2550,3350,4300,5400,0
1550,919.7802,1350,1900,2550,3350,4300,5400,0
1551,919.7802,1350,1900,2550,3350,4300,5400,0
1552,919.7802,1350,1900,2550,3350,4300,5400,0
1553,919.7802,1350,1900,2550,3350,4300,5400,0
1554,919.7802,1350,1900,2550,3350,4300,5400,0
1555,919.7802,1350,1900,2550,3350,4300,5400,0
1556,919.7802,1350,1900,2550,3350,4300,5400,0
1557,919.7802,1350,1900,2550,3350,4300,5400,0
1558,919.7802,1350,1900,2550,3350,4300,5400,0
1559,919.7802,1350,1900,2550,3350,4300,5400,0
1560,919.7802,1350,1900,2550,3350,4300,5400,0
1561,919.7802,1350,1900,2550,3350,4300,5400,0
1562,919.7802,1350,1900,2550,3350,4300,5400,0
1563,919.7802,1350,1900,2550,3350,4300,5400,0
1564,919.7802,1350,1900,2550,3350,4300,5400,0
1565,919.7802,1350,1900,2550,3350,4300,5400,0
1566,919.7802,1350,1900,2550,3350,4300,5400,0
1567,919.7802,1350,1900,2550,3350,4300,5400,0
1568,919.7802,1350,1900,2550,3350,4300,5400,0
1569,919.7802,1350,1900,2550,3350,4300,5400,0
1570,919.7802,1350,1900,2550,3350,4300,5400,0
1571,919.7802,1350,1900,2550,3350,4300,5400,0
1572,919.7802,1350,1900,2550,3350,4300,5400,0
1573,919.7802,1350,1900,2550,3350,4300,5400,0
1574,919.7802,1350,1900,2550,3350,4300,5400,0
1575,919.7802,1350,1900,2550,3350,4300,5400,0
1576,919.7802,1350,1900,2550,3350,4300,5400,0
1577,919.7802,1350,1900,2550,3350,4300,5400,0
1578,919.7802,1350,1900,2550,3350,4300,5400,0
1579,919.7802,1350,1900,2550,3350,4300,5400,0
1580,919.7802,1350,1900,2550,3350,4300,5400,0
1581,919.7802,1350,1900,2550,3350,4300,5400,0
1582,919.7802,1350,1900,2550,3350,4300,5400,0
1583,919.7802,1350,1900,2550,3350,4300,5400,0
1584,919.7802,1350,1900,2550,3350,4300,5400,0
1585,919.7802,1350,1900,2550,3350,4300,5400,0
1586,919.7802,1350,1900,2550,3350,4300,5400,0
1587,919.7802,1350,1900,2550,3350,4300,5400,0
1588,919.7802,1350,1900,2550,3350,4300,5400,0
1589,919.7802,1350,1900,2550,3350,4300,5400,0
1590,919.7802,1350,1900,2550,3350,4300,5400,0
1591,919.7802,1350,1900,2550,3350,4300,5400,0
1592,919.7802,1350,1900,2550,3350,4300,5400,0
1593,919.7802,1350,1900,2550,3350,4300,5400,0
1594,919.7802,1350,1900,2550,3350,4300,5400,0
1595,919.7802,1350,1900,2550,3350,4300,5400,0
1596,919.7802,1350,1900,2550,3350,4300,5400,0
1597,919.7802,1350,1900,2550,3350,4300,5400,0
1598,919.7802,1350,1900,2550,3350,4300,5400,0
1599,919.7802,1350,1900,2550,3350,4300,5400,0
1600,919.7802,1350,1900,2550,3350,4300,5400,0
1601,919.7802,1350,1900,2550,3350,4300,5400,0
1602,919.7802,1350,1900,2550,3350,4300,5400,0
1603,919.7802,1350,1900,2550,3350,4300,5400,0
1604,919.7802,1350,1900,2550,3350,4300,5400,0
1605,919.7802,1350,1900,2550,3350,4300,5400,0
1606,919.7802,1350,1900,2550,3350,4300,5400,0
1607,919.7802,1350,1900,2550,3350,4300,5400,0
1608,919.7802,1350,1900,2550,3350,4300,5400,0
1609,919.7802,1350,1900,2550,3350,4300,5400,0
1610,919.7802,1350,1900,2550,3350,4300,5400,0
1611,919.7802,1350,1900,2550,3350,4300,5400,0
1612,919.7802,1350,1900,2550,3350,4300,5400,0
1613,919.7802,1350,1900,2550,3350,4300,5400,0
1614,919.7802,1350,1900,2550,3350,4300,5400,0
1615,919.7802,1350,1900,2550,3350,4300,5400,0
1616,919.7802,1350,1900,2550,3350,4300,5400,0
1617,919.7802,1350,1900,2550,3350,4300,5400,0
1618,919.7802,1350,1900,2550,3350,4300,5400,0
1619,919.7802,1350,1900,2550,3350,4300,5400,0
1620,919.7802,1350,1900,2550,3350,4300,5400,0
1621,919.7802,1350,1900,2550,3350,4300,5400,0
1622,919.7802,1350,1900,2550,3350,4300,5400,0
1623,919.7802,1350,1900,2550,3350,4300,5400,0
1624,919.7802,1350,1900,2550,3350,4300,5400,0
1625,919.7802,1350,1900,2550,3350,4300,5400,0
1626,919.7802,1350,1900,2550,3350,4300,5400,0
1627,919.7802,1350,1900,2550,3350,4300,5400,0
1628,919.7802,1350,1900,2550,3350,4300,5400,0
1629,919.7802,1350,1900,2550,3350,4300,5400,0
1630,919.7802,1350,1900,2550,3350,4300,5400,0
1631,919.7802,1350,1900,2550,3350,4300,5400,0
1632,919.7802,1350,1900,2550,3350,4300,5400,0
1633,919.7802,1350,1900,2550,3350,4300,5400,0
1634,919.7802,1350,1900,2550,3350,4300,5400,0
1635,919.7802,1350,1900,2550,3350,4300,5400,0
1636,919.7802,1350,1900,2550,3350,4300,5400,0
1637,919.7802,1350,1900,2550,3350,4300,5400,0
1638,919.7802,1350,1900,2550,3350,4300,5400,0
1639,919.7802,1350,1900,2550,3350,4300,5400,0
1640,919.7802,1350,1900,2550,3350,4300,5400,0
1641,919.7802,1350,1900,2550,3350,4300,5400,0
1642,919.7802,1350,1900,2550,3350,4300,5400,0
1643,919.7802,1350,1900,2550,3350,4300,5400,0
1644,919.7802,1350,1900,2550,3350,4300,5400,0
1645,919.7802,1350,1900,2550,3350,4300,5400,0
1646,919.7802,1350,1900,2550,3350,4300,5400,0
1647,919.7802,1350,1900,2550,3350,4300,5400,0
1648,919.7802,1350,1900,2550,3350,4300,5400,0
1649,919.7802,1350,1900,2550,3350,4300,5400,0
1650,919.7802,1350,1900,2550,3350,4300,5400,0
1651,919.7802,1350,1900,2550,3350,4300,5400,0
1652,919.7802,1350,1900,2550,3350,4300,5400,0
1653,919.7802,1350,1900,2550,3350,4300,5400,0
1654,919.7802,1350,1900,2550,3350,4300,5400,0
1655,919.7802,1350,1900,2550,3350,4300,5400,0
1656,919.7802,1350,1900,2550,3350,4300,5400,0
1657,919.7802,1350,1900,2550,3350,4300,5400,0
1658,919.7802,1350,1900,2550,3350,4300,5400,0
1659,919.7802,1350,1900,2550,3350,4300,5400,0
1660,919.7802,1350,1900,2550,3350,4300,5400,0
1661,919.7802,1350,1900,2550,3350,4300,5400,0
1662,919.7802,1350,1900,2550,3350,4300,5400,0
1663,919.7802,1350,1900,2550,3350,4300,5400,0
1664,919.7802,1350,1900,2550,3350,4300,5400,0
1665,919.7802,1350,1900,2550,3350,4300,5400,0
1666,919.7802,1350,1900,2550,3350,4300,5400,0
1667,919.7802,1350,1900,2550,3350,4300,5400,0
1668,919.7802,1350,1900,2550,3350,4300,5400,0
1669,919.7802,1350,1900,2550,3350,4300,5400,0
1670,919.7802,1350,1900,2550,3350,4300,5400,0
1671,919.7802,1350,1900,2550,3350,4300,5400,0
1672,919.7802,1350,1900,2550,3350,4300,5400,0
1673,919.7802,1350,1900,2550,3350,4300,5400,0
1674,919.7802,1350,1900,2550,3350,4300,5400,0
1675,919.7802,1350,1900,2550,3350,4300,5400,0
1676,919.7802,1350,1900,2550,3350,4300,5400,0
1677,919.7802,1350,1900,2550,3350,4300,5400,0
1678,919.7802,1350,1900,2550,3350,4300,5400,0
1679,919.7802,1350,1900,2550,3350,4300,5400,0
1680,919.7802,1350,1900,2550,3350,4300,5400,0
1681,919.7802,1350,1900,2550,3350,4300,5400,0
1682,919.7802,1350,1900,2550,3350,4300,5400,0
1683,919.7802,1350,1900,2550,3350,4300,5400,0
1684,919.7802,1350,1900,2550,3350,4300,5400,0
1685,919.7802,1350,1900,2550,3350,4300,5400,0
1686,919.7802,1350,1900,2550,3350,4300,5400,0
1687,919.7802,1350,1900,2550,3350,4300,5400,0
1688,919.7802,1350,1900,2550,3350,4300,5400,0
1689,919.7802,1350,1900,2550,3350,4300,5400,0
1690,919.7802,1350,1900,2550,3350,4300,5400,0
1691,919.7802,1350,1900,2550,3350,4300,5400,0
1692,919.7802,1350,1900,2550,3350,4300,5400,0
1693,919.7802,1350,1900,2550,3350,4300,5400,0
1694,919.7802,1350,1900,2550,3350,4300,5400,0
1695,919.7802,1350,1900,2550,3350,4300,5400,0
1696,919.7802,1350,1900,2550,3350,4300,5400,0
1697,919.7802,1350,1900,2550,3350,4300,5400,0
1698,919.7802,1350,1900,2550,3350,4300,5400,0
1699,919.7802,1350,1900,2550,3350,4300,5400,0
1700,919.7802,1350,1900,2550,3350,4300,5400,0
1701,919.7802,1350,1900,2550,3350,4300,5400,0
1702,919.7802,1350,1900,2550,3350,4300,5400,0
1703,919.7802,1350,1900,2550,3350,4300,5400,0
1704,919.7802,1350,1900,2550,3350,4300,5400,0
1705,919.7802,1350,1900,2550,3350,4300,5400,0
1706,919.7802,1350,1900,2550,3350,4300,5400,0
1707,919.7802,1350,1900,2550,3350,4300,5400,0
1708,919.7802,1350,1900,2550,3350,4300,5400,0
1709,919.7802,1350,1900,2550,3350,4300,5400,0
1710,919.7802,1350,1900,2550,3350,4300,5400,0
1711,919.7802,1350,1900,2550,3350,4300,5400,0
1712,919.7802,1350,1900,2550,3350,4300,5400,0
1713,919.7802,1350,1900,2550,3350,4300,5400,0
1714,919.7802,1350,1900,2550,3350,4300,5400,0
1715,919.7802,1350,1900,2550,3350,4300,5400,0
1716,919.7802,1350,1900,2550,3350,4300,5400,0
1717,919.7802,1350,1900,2550,3350,4300,5400,0
1718,919.7802,1350,1900,2550,3350,4300,5400,0
1719,919.7802,1350,1900,2550,3350,4300,5400,0
1720,919.7802,1350,1900,2550,3350,4300,5400,0
1721,919.7802,1350,1900,2550,3350,4300,5400,0
1722,919.7802,1350,1900,2550,3350,4300,5400,0
1723,919.7802,1350,1900,2550,3350,4300,5400,0
1724,919.7802,1350,1900,2550,3350,4300,5400,0
1725,919.7802,1350,1900,2550,3350,4300,5400,0
1726,919.7802,1350,1900,2550,3350,4300,5400,0
1727,919.7802,1350,1900,2550,3350,4300,5400,0
1728,919.7802,1350,1900,2550,3350,4300,5400,0
1729,919.7802,1350,1900,2550,3350,4300,5400,0
1730,919.7802,1350,1900,2550,3350,4300,5400,0
1731,919.7802,1350,1900,2550,3350,4300,5400,0
1732,919.7802,1350,1900,2550,3350,4300,5400,0
1733,919.7802,1350,1900,2550,3350,4300,5400,0
1734,919.7802,1350,1900,2550,3350,4300,5400,0
1735,919.7802,1350,1900,2550,3350,4300,5400,0
1736,919.7802,1350,1900,2550,3350,4300,5400,0
1737,919.7802,1350,1900,2550,3350,4300,5400,0
1738,919.7802,1350,1900,2550,3350,4300,5400,0
1739,919.7802,1350,1900,2550,3350,4300,5400,0
1740,919.7802,1350,1900,2550,3350,4300,5400,0
1741,919.7802,1350,1900,2550,3350,4300,5400,0
1742,919.7802,1350,1900,2550,3350,4300,5400,0
1743,919.7802,1350,1900,2550,3350,4300,5400,0
1744,919.7802,1350,1900,2550,3350,4300,5400,0
1745,919.7802,1350,1900,2550,3350,4300,5400,0
1746,919.7802,1350,1900,2550,3350,4300,5400,0
1747,919.7802,1350,1900,2550,3350,4300,5400,0
1748,919.7802,1350,1900,2550,3350,4300,5400,0
1749,919.7802,1350,1900,2550,3350,4300,5400,0
1750,919.7802,1350,1900,2550,3350,4300,5400,0
1751,919.7802,1350,1900,2550,3350,4300,5400,0
1752,919.7802,1350,1900,2550,3350,4300,5400,0
1753,919.7802,1350,1900,2550,3350,4300,5400,0
1754,919.7802,1350,1900,2550,3350,4300,5400,0
1755,919.7802,1350,1900,2550,3350,4300,5400,0
1756,919.7802,1350,1900,2550,3350,4300,5400,0
1757,919.7802,1350,1900,2550,3350,4300,5400,0
1758,919.7802,1350,1900,2550,3350,4300,5400,0
1759,919.7802,1350,1900,2550,3350,4300,5400,0
1760,919.7802,1350,1900,2550,3350,4300,5400,0
1761,919.7802,1350,1900,2550,3350,4300,5400,0
1762,919.7802,1350,1900,2550,3350,4300,5400,0
1763,919.7802,1350,1900,2550,3350,4300,5400,0
1764,919.7802,1350,1900,2550,3350,4300,5400,0
1765,919.7802,1350,1900,2550,3350,4300,5400,0
1766,919.7802,1350,1900,2550,3350,4300,5400,0
1767,919.7802,1350,1900,2550,3350,4300,5400,0
1768,919.7802,1350,1900,2550,3350,4300,5400,0
1769,919.7802,1350,1900,2550,3350,4300,5400,0
1770,919.7802,1350,1900,2550,3350,4300,5400,0
1771,919.7802,1350,1900,2550,3350,4300,5400,0
1772,919.7802,1350,1900,2550,3350,4300,5400,0
1773,919.7802,1350,1900,2550,3350,4300,5400,0
1774,919.7802,1350,1900,2550,3350,4300,5400,0
